pval,rval
0.0010998900109989002,0.10621298793607349
0.10258974102589741,0.04323044834814126
0.9983001699830018,-0.10199560263627873
0.6808319168083191,-0.017457493270115094
0.15228477152284772,0.035952019835942046
0.23257674232576742,0.02556431509762093
0.5655434456554345,-0.006002655429041893
0.0066993300669933005,0.08941223823843107
0.31226877312268775,0.017361647663437382
7.999200079992001e-4,0.11276459353117642
0.198980101989801,0.029941787753410335
0.9492050794920508,-0.056775840932277326
0.005599440055994401,0.08494579160586603
0.027797220277972202,0.06563078678954438
0.7898210178982101,-0.028566239732112846
0.3331666833316668,0.015429864232338664
0.09109089091090891,0.04653376586624446
0.8129187081291871,-0.03109591136657782
0.8017198280171983,-0.0296029628174461
0.0011998800119988001,0.10446685131610443
0.34456554344565543,0.014364968404438419
0.07979202079792021,0.048229319393870165
0.0013998600139986002,0.10389793488203798
0.012098790120987902,0.07852516059274041
0.46315368463153683,0.003394293761868103
0.0017998200179982,0.09827167744603083
0.19868013198680132,0.0290865190756494
0.3020697930206979,0.018177106145987196
0.001999800019998,0.10190794470353358
0.42885711428857115,0.006508063368911613
0.9935006499350065,-0.10522844315618761
0.027497250274972504,0.07663528985559785
0.9425057494250575,-0.055272335829958164
0.0367963203679632,0.061251932287522966
0.30586941305869414,0.018140228712189958
5.999400059994001e-4,0.10845435192471606
0.005599440055994401,0.08798010032382252
0.4370562943705629,0.005507616066658457
0.0336966303369663,0.06516840411974612
0.0093990600939906,0.08111918678029637
1.9998000199980003e-4,0.13490446805831652
0.20487951204879512,0.027622598950484953
0.4634536546345365,0.0030164575207143334
0.05599440055994401,0.05985443250976948
0.9273072692730727,-0.058977112925287276
0.0110988901109889,0.08042419370611528
0.0608939106089391,0.052390566261693916
7.999200079992001e-4,0.11135796807013035
0.36166383361663834,0.011979102781248021
0.0332966703329667,0.06317345057518386
0.0225977402259774,0.06861886476077265
0.5461453854614539,-0.004091740696140949
0.060693930606939304,0.054849368678873085
0.47755224477552244,0.002158359211576634
0.7827217278272173,-0.027571160040030112
0.8613138686131386,-0.03882205805794983
0.8819118088191181,-0.04233318832878196
0.29427057294270575,0.019675676083192015
0.49035096490350966,5.708811051641536e-4
0.7789221077892211,-0.025702772329943016
0.23097690230976903,0.02653060162637944
0.011998800119988001,0.0757532150086287
0.24947505249475052,0.022725119307499136
0.17048295170482952,0.033467949127133564
0.7744225577442255,-0.026729925895111698
0.5528447155284472,-0.004758194793495749
0.39716028397160286,0.008660669557423182
0.49595040495950404,8.273122830272274e-4
0.4487551244875512,0.004632803998333532
0.29417058294170584,0.019291616833836924
0.42995700429957007,0.00640783718508635
0.08399160083991601,0.048786184624743135
0.1277872212778722,0.03981987324155309
0.2722727727227277,0.021045668518617926
0.1372862713728627,0.03841015507703537
0.1625837416258374,0.034105393853930556
0.0331966803319668,0.06233576974914777
0.38636136386361364,0.010305583639256388
0.8552144785521448,-0.04547238277600913
0.5423457654234577,-0.0036792266947837595
0.013298670132986702,0.07447903022257045
0.07069293070692931,0.05035719338551194
0.015198480151984802,0.09657566558905
0.0354964503549645,0.06236714799896047
0.6387361263873612,-0.01194635208551782
0.011198880111988802,0.08090265993602269
0.8587141285871412,-0.036962337437834954
0.7150284971502849,-0.019361639776573514
0.011498850114988501,0.07784099666872595
0.004999500049995001,0.0940866480287571
0.30446955304469553,0.017767008025457408
0.6018398160183982,-0.008313835553501963
3.9996000399960006e-4,0.12109537785172818
0.40435956404359563,0.007819867826971928
0.44115588441155884,0.005532461097891215
0.6728327167283271,-0.015280474649710907
0.3321667833216678,0.015025575718039743
0.04659534046595341,0.059373129028965986
0.22417758224177584,0.02683285933892505
0.015798420157984203,0.07502306402414614
