pval,rval
0.29957004299570045,0.019114749826611203
0.7625237476252374,-0.024676690284643407
0.23607639236076391,0.025168759145330934
0.07549245075492451,0.04914343394615237
0.41425857414258577,0.007233466773930523
0.5205479452054794,-0.0019785029848818506
0.6297370262973703,-0.011135819315427741
0.0160983901609839,0.07354928237059387
0.0013998600139986002,0.1041531905325297
9.999000099990002e-5,0.17622684914055747
0.18298170182981702,0.03115145767856227
0.0816918308169183,0.04723501970587921
0.6237376262373763,-0.0112123378751266
0.7744225577442255,-0.026666360843102928
1.9998000199980003e-4,0.1258859843379481
9.999000099990002e-5,0.16586057716802746
0.017998200179982,0.07019417853566037
0.44065593440655937,0.005384688128587278
0.0226977302269773,0.0674940134097366
0.22577742225777422,0.026253311025760437
0.2947705229477052,0.01888917988084538
0.42845715428457154,0.006084691945114949
0.9795020497950205,-0.07167655172400828
0.013598640135986401,0.07674992023833183
0.036696330366963306,0.06183069996057509
0.6533346665333467,-0.01320102146261477
0.16128387161283872,0.0333937054431849
0.20157984201579843,0.02864982732867799
0.0059994000599940004,0.08475622446522083
0.022397760223977603,0.06800969586034593
0.19418058194180582,0.032866796129173294
0.5668433156684332,-0.0057221000798434235
0.4744525547445255,0.002304430687815369
0.9283071692830717,-0.04988290028278027
0.0740925907409259,0.0501361543902766
0.055394460553944605,0.0552743002358915
0.8308169183081692,-0.03344705222799228
0.5263473652634737,-0.001684461148594343
0.06469353064693531,0.05109031451332558
0.6140385961403859,-0.009569933733423252
0.035996400359964,0.0621721569829954
0.45755424457554245,0.0037835607854581313
0.31926807319268075,0.01673692156216363
0.10008999100089991,0.04468149050522639
1,-0.1841044606179153
0.6772322767723228,-0.01754632944227743
0.5298470152984701,-0.0029859040579622597
0.7923207679232077,-0.028245754809744946
0.9832016798320168,-0.07321198028716458
0.064993500649935,0.052176586656406794
0.09869013098690131,0.04387391847032067
9.999000099990002e-5,0.15134568321579495
0.3314668533146685,0.014500060324168248
0.17098290170982902,0.03343266958966312
0.12518748125187482,0.039489969018443614
0.08699130086991301,0.04598644195459254
0.8839116088391161,-0.041634932771771084
0.11428857114288571,0.04080708467859667
9.999000099990002e-5,0.14398586749197295
0.012998700129987,0.0783456424184302
0.09569043095690431,0.04502459216265703
0.8942105789421058,-0.041924885668322344
0.021497850214978503,0.06937123740663374
0.035396460353964605,0.06241773079793066
0.0324967503249675,0.06332958010111354
4.999500049995e-4,0.11800959301155052
0.0059994000599940004,0.08990297183421381
0.134986501349865,0.03895298545526946
0.44845515448455153,0.004245388816746698
0.5441455854414559,-0.0041851798223057615
0.4233576642335766,0.006423949293951782
0.9696030396960303,-0.06477544246810145
0.04609539046095391,0.055967723832297644
0.08439156084391561,0.04834175655564656
0.0017998200179982,0.10195654385030489
0.35696430356964304,0.012840660345769887
0.0052994700529947,0.08611566034106974
0.9878012198780122,-0.07580974814400074
2.9997000299970003e-4,0.1377830810361092
0.5336466353364664,-0.0033210746965907506
0.3721627837216278,0.011334917975676123
0.34736526347365265,0.013382184323726265
0.8371162883711629,-0.033836770466678476
0.41255874412558746,0.00813178906282714
0.5130486951304869,-0.0018084231123691324
0.7130286971302869,-0.019115859153564948
0.3855614438556144,0.009580123674297152
0.7447255274472553,-0.023246545243431487
0.020197980201979802,0.07093907825404576
0.6561343865613438,-0.01425364041277909
0.21007899210078992,0.02807395466187894
0.2390760923907609,0.024330927918200723
0.5669433056694331,-0.006866647703098965
0.8212178782121787,-0.031038259091843143
0.5082491750824918,-9.41939714194436e-4
0.815918408159184,-0.03137166959253806
1,-0.1537231923106036
0.6026397360263973,-0.008677806289976012
9.99900009999e-4,0.10816069499156887
0.059694030596940305,0.05321760568546814
